AuthorID,Author,Date,Content,Attachments,Reactions
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:10.1910000+00:00","🔄🔄🔄🔄 Best Usage Strategy 🔄🔄🔄🔄

🚀 Auto-Raid
Use Gram (Kinetic) with a strong INT/DEF lineup.
It’s reliable, efficient, and lets you farm while you pretend to be productive.

💰 Trading
Deploy Opportunity and Demerzel — if you can only send two, these are your best pair.
Opportunity prints money, and Demerzel... drinks it.


🌌🌌🌌🌌 Breakthroughs & Prismatic Cores 🌌🌌🌌🌌

🔓 Breakthrough Mechanic
Once any module (weapons, shields, engines, etc.) hits its level cap, it demands a Breakthrough to move further.
These are milestone upgrades that unlock new potential — and cost roughly a small sun.

➡️ Each Breakthrough gets significantly more expensive, so plan carefully.

🔮 Prismatic Cores
Your key material for Breakthrough upgrades.
They’re rare, expensive, and mostly found in events, top-tier milestones, and limited-time shops.

➡️ Treat them like sacred relics — not like spare parts.


💡💡💡💡 Strategy 💡💡💡💡

✅ Time your Breakthroughs and Prismatic Core upgrades with Top 100 or Guild vs Guild events for maximum efficiency.
✅ Prioritize modules that define your ship’s role (Core for Gram, Canon modules for Opportunity).
✅ Avoid wasting cores on cosmetic progress — nobody needs a shiny hull if it’s broke.
✅ Event alignment = bonus points + better loot + no regret.","","🚀 (4)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:18.3650000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
         ━━━━━━━━ 🛡️ 7. GUILD ━━━━━━━━  
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
Politics, Perks & Occasionally Friendly Betrayal  


🌌 The Heart of Foundation
Being in a guild in Foundation: Galactic Frontier isn’t just recommended — it’s the core mechanic the entire game quietly revolves around.
Almost every system — events, economy, power growth, and even social sanity — is tied to guild activity.
Without one, your progress slows to a crawl, your rewards shrink, and your experience becomes a long, echoing void.
➡️ Translation: No guild = no game.

🏩 Why Join a Guild?
🔸 Event Access:
Many major events (Calamity, Trade Route Defense, Guild vs Guild, etc.) are guild-exclusive.
No guild, no entry. No rewards, no fun.
🔸 Buffs & Tech:
Guild technologies and research provide permanent stat bonuses.
They’re small individually — but add up faster than you can say “critical hit.”
🔸 Unity Contributions:
Your daily activity helps the guild grow through Unity Chests and Trade Prince bonuses.
More participation = stronger server-wide perks.
🔸 Social Infrastructure:
Need help with a rally, shrine, or that one boss that won’t die?
Your guildmates are your emergency support network.

📈 Guild Roles & Responsibilities
🏆 Leadership
Manages members, diplomacy, and the occasional political disaster.
Coordinates event participation and ensures unity during chaos.
✅ Lead Responsibly:
Respect your team — no dictatorship required.
✅ Share the Load:
Delegate to officers; don’t burn yourself out.
✅ Officer Selection:
Officer rank = earned trust, not random favoritism.

🔄 Daily Contributions
🔸 Help Requests:
Aid others in builds or research — costs you nothing, helps everyone.
🔸 Unity Points:
Earned through activity; vital for guild buffs and Trade Prince power.
🔸 Appointment Roles:
Always toggle Auto-Accept — it keeps buffs flowing without the paperwork.
➡️ Translation: Your guild thrives when you log in — and so do you.","","🚀 (2),👍 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:26.1080000+00:00","🏠🏠🏠🏠 Guild Events 🏠🏠🏠🏠
Guild events are the true engine of Foundation’s progression.
They test your teamwork, timing, and how much caffeine your officers can legally consume in 48 hours.


⚔️ Guild vs Guild 
The flagship PvP event — massive territory battles with prestige, rewards, and bragging rights at stake.
Coordinate hits, defenses, and troop movements with military precision… or embrace the chaos and see what happens.
Either way, it’s glorious.
➡️ Translation: Six days of diplomacy, strategy, and low-grade panic.


🌌Paths to Dominance 
A weekly political showdown for control of Xarnas, the central star.
Whichever guild holds it crowns their leader as Trade Prince, granting mighty decrees and a flood of pings in chat.
The Trade Prince can issue server-wide buffs, appoint roles, and become either a benevolent monarch… or a mild autocrat.
➡️ Translation: Space politics, but shiny.


🌟🌟🌟🌟 Efficient Occupation & Territory Management 🌟🌟🌟🌟

🌠 Star Systems
Stars provide guild-wide buffs, but they don’t stack.
Holding several of the same tier? That’s just overkill with extra paperwork.
✅ Focus on quality, not quantity.
✅ Coordinate and rotate ownership between allies when possible.
➡️ Translation: A few good stars beat a dozen vanity projects.

🪐 Planetary Claims
Planets offer small passive bonuses — nice to have, not game-breaking.
Be generous: share planets with friendly guilds to maintain alliances and goodwill.
Hoarding them makes enemies faster than firing on a trade ship.
➡️ Translation: A happy neighbor is cheaper than a war.

👑 Overlords & High-Level Systems
High-level systems (2× Level 7, 4× Level 4) allow Overlord appointments, granting strong buffs to selected players.
✅ Assign these roles to highly active veterans or promising new players as motivation.
✅ Rotate them fairly — recognition fuels loyalty.
➡️ Translation: Power wisely distributed keeps the guild both sharp and sane.","","🚀 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:32.5610000+00:00","🤝🤝🤝🤝 Server Etiquette & Rotation Systems 🤝🤝🤝🤝

Foundation isn’t just about building ships — it’s about not burning bridges while you do it.
Most servers survive on mutual respect and rotation agreements, and violating those can turn your guild into public enemy number one overnight.

⚙️ Rotation Systems
Most servers run agreed schedules for major events and system occupations.
Breaking the rotation = chaos, blacklists, and your guild’s name whispered like a curse in Trade Chat.
✅ Always check the rotation before acting.
✅ If unsure, ask — “better safe than targeted.”
➡️ Translation: Cooperation > retaliation. Every. Time.

🛰️ Server Coordination
Many servers maintain a shared Discord to organize cross-guild activity.
It’s where rotations are planned, system claims are settled, and peace treaties are mostly obeyed.
✅ Join it.
✅ Stay informed.
✅ Use it for diplomacy instead of declaring spontaneous wars.


🧠🧠🧠🧠 Social Dynamics 🧠🧠🧠🧠

💬 Be Active
Say hi. Help others. Share tips. Laugh at Demerzel memes.
The more you interact, the more your guild thrives.

🙏 Be Respectful
Everyone’s here to have fun.
Avoid drama, don’t escalate, and remember: losing an event isn’t losing your dignity.

⚔️ Be Coordinated
Event success is guild-based, not solo-based.
One uncoordinated hero can waste more resources than an entire raid team.

🛰️ Use Discord
A guild Discord is worth its data weight in gold:
✅ Share guides and pings
✅ Coordinate event times
✅ Prevent confusion (and panic)
➡️ Translation: Communication wins wars — and saves officers from migraines.","","🚀 (3)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:40.1850000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
    ━━━━━━━ 📅 8. DAILY TO-DO ━━━━━━━  
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
Your Routine in the Void, efficiency is everything, besides Prismatic Core upgrades.

🔀🔀🔀🔀 Absolute Must-Dos 🔀🔀🔀🔀

🧪 Complete Daily Quests
✅ Why: Easy rewards and steady progress.
💡 Tip: Always finish all 25 for the AP Potion — vital for events like Operation Blackout.
🧠 Pro Tip:
Some Top 100 and GvG days give points for completing dailies.
Quests stay active for 18 hours, so you can save and time them for those event days.
🎯 Plan ahead:
Hit your daily goal, then stop early — you might need them later for points.
➡️ Translation: Smart captains schedule their chores.

📦 Claim Free Shop Offers
✅ Why: Free stuff. Need we say more?
💡 Tip: Check the shop a few times per day; refresh cycles can surprise you.

⚔️ Do Your 3–4 Shrine Battles
✅ Why: Primary source for Component Blueprints and rare materials.
💡 Tip: Always fight at the highest level you can handle — efficiency first.
🧭 Coordinate with your guildmates to share spawns and speed up cycles.

⚙️ Keep Research & Construction Running
✅ Why: Idle timers = wasted progress.
💡 Tip: Queue upgrades or research before bed, during work, or while pretending to socialize.
➡️ Translation: Sleep is optional. Progress isn’t.

⏳ Spend Energy Efficiently
✅ Why: Energy is your lifeblood for events, minion hunts, and point farming.
💡 Tip: Never cap — spend it daily. Align usage with ongoing events for double efficiency.

🎟️ Farm Guild Vouchers
✅ Why: The Guild Shop sells Multidimensional Beacons and Speedups, both critical for long-term progression.
How to Farm Efficiently:
🔸 After your standard 3–4 shrine kills, aim for 10 extra per day → 2,500 vouchers each.
🔸 After your 3 weekly Holy Tribute Vessel kills, farm up to 10 more per day → 3,000 vouchers each.
💡 Tip: Max these daily if you can — vouchers are one of the few currencies that never lose value.","","🚀 (3)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:50.0770000+00:00","📈📈📈📈 Expanded Tip 📈📈📈📈
💀 Tribute Vessels:
Killing 10 daily gives the best odds for Flagship Blueprints and top-tier loot.
If you can’t hit 10, aim for steady progress — consistency > burnout.
⚡ Energy Use:
After your vessels, spend leftover energy on 5 Deliver Arks (Jodie Event).
If short on time, prioritize Tribute Vessels instead.
🧃 Energy Boosters:
Save them for Top 100 or GvG Hunt Days, when Vessel kills grant points.
➡️ Translation: Don’t grind yourself into space dust — plan your energy like a pro.


🎯🎯🎯🎯 High-Value Extras 🎯🎯🎯🎯

👷 Help Guildmates
✅ Why: Small effort, steady perks, universal good karma.
💡 Tip: One click = buffs for everyone.

🛋️ Check Black Market Trader
✅ Why: Rotating discounts with massive value.
💡 Tip: Check 3–4× per day — best source of cheap Speedups & Crystals.

📊 Track Progress on Passes (Champion/Galactic)
✅ Why: Avoid missing milestone Crystals or Blueprints.
💡 Tip: Even quick daily objectives keep your rewards flowing.

⚔️⚔️⚔️⚔️ Holo Arena ⚔️⚔️⚔️⚔️

✅ What It Is:
A PvP arena where you deploy preset fleets, pick opponents, and earn ranking points.
Higher ranks = better loot, bragging rights, and sweet guild rewards.
💡 Tip:
The first 3 battles per day are free — after that, each attempt costs Credits (up to 15 total).
Win or lose, you still earn Arena currency, which can be spent in the shop for excellent items.
🎯 Efficiency Note:
Climb as high as you can early on for better daily rewards — but don’t stress the top ranks.
Once you reach the whale bracket, skill stops mattering and credit cards start fighting.
➡️ Translation: Do your 5 fights, enjoy the prizes, and leave the galactic wallet wars to others.","","🚀 (6),👍 (2),😂 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:31:57.7940000+00:00","🤝🤝🤝🤝 Social Gameplay (Highly Recommended) 🤝🤝🤝🤝

🪐 Be Active in Your Guild
✅ Why: Foundation thrives on teamwork — solo play only gets you so far.
💡 Tip: Organize group hunts, Calamity defenses, or casual PvP scrims.
It’s efficient, rewarding, and way more fun than farming alone.

🎉 Run Events, Talk, Meme
✅ Why: A lively guild is a lasting guild. Morale = momentum.
💡 Tip: Host small contests, share memes, or hang out in voice chat.
The best guilds don’t just win — they laugh doing it.


🚮🚮🚮🚮 Optional or Situational 🚮🚮🚮🚮

🌐 PvP
✅ Why: Event-dependent (e.g., Showdown, Paths to Dominance).
💡 Tip: Skip unless needed — or if you just enjoy good old-fashioned ship-slap combat.","","🚀 (3)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:32:05.2740000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
     ━━━━━━ 🧠 9. TIPS & TRICKS ━━━━━━  
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
Stuff You’d Wish You Knew 20 Hours Earlier  
💬 “Wisdom comes from experience.
And experience comes from forgetting to spend your speedups.”
Even if you’ve crushed every event, there’s always room for more efficiency — and a few sanity-saving tricks.


⏱️⏱️⏱️⏱️ Speedup Smarts ⏱️⏱️⏱️⏱️

✅ Use them only during events that reward construction, research, or champion leveling.
❌ Don’t waste them on small upgrades — outside events, patience pays better.
🔸 Save research speedups longest — you’ll need them forever.
➡️ Translation: Speedups are like gold. Hoard first, flex later.


📅📅📅📅 Time Management 📅📅📅📅

✅ Always queue research or construction before bed or work.
✅ Spend energy regularly — don’t let it cap.
🔸 Stack progress: Level champions while burning energy on Tribute Vessels or Arks for double rewards.
➡️ Translation: Idle queues are the real endgame boss.
Don’t overextend in Top 100—hit milestones, then chill.
Coordinate your spend-heavy upgrades (Breakthroughs, crystals, etc.) to land during Top 100 or Guild vs Guild.

🔁🔁🔁🔁 Event Efficiency 🔁🔁🔁🔁

✅ Auto-Join in Trade Route Defense is a lifesaver — but only if you can’t be there live.
Manual participation yields far better rewards and lets your guild coordinate for faster clears.
✅ Don’t overpush Top 100 — hit milestones, then stop burning resources.
🔸 Time big upgrades (Breakthroughs, Prismatic Cores, etc.) during Top 100 or GvG for maximum point gain.
➡️ Translation: Automation is fine in emergencies — but captains who show up in person earn the real loot.","","🚀 (3),👍 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:32:12.5410000+00:00","🛠️🛠️🛠️🛠️ Upgrade Strategy 🛠️🛠️🛠️🛠️

✅ Core first, always.
Keep at least one building upgrade aligned with your Core level requirements — no Core, no progress.
❌ Never buy Metal or Water.
They flood in passively faster than you can spend them.
💡 Use the Black Market Trader.
It’s the best value-per-Credit source in the game — real deals, not shop bait.
➡️ Translation: Your Core is the boss. Everything else just works for it.


🧬🧬🧬🧬 Champion Optimization 🧬🧬🧬🧬

✅ Stick with three champions of the same type (Ion / Beam / Kinetic) per flagship for max synergy.
✅ Prioritize Legendary Champions, especially those buffing INT or DEF.
❌ Don’t waste Universal Crystals on Cocoon, Doug, or Jodie unless you’re strictly free-to-play.
➡️ Translation: Synergy beats sentiment — match, don’t mix.


🤖🤖🤖🤖 Misc Wisdom 🤖🤖🤖🤖
✅ Overwhelmed by events? Focus on 1–2 core ones. Do the bare minimum elsewhere.
✅ Hoard Venturous Memories until an event milestone needs them — efficiency is patience in disguise.
✅ Disciple Hunting Grounds: Avoid unnecessary PvP. Teleport out instead of tanking a duel you didn’t sign up for.","","🚀 (2),🤟 (1)"
"355791061303427072","h_o_l_l_y","2025-05-31T13:32:19.3080000+00:00","━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
   ━━━━━━━ 💬 10. FINAL WORDS ━━━━━━━  
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  
Go Forth and Pew Pew Responsibly  
💬 “In space, no one can hear your theorycrafting.
But we’re listening—on Discord.”

Congratulations, Captain — you made it to the end of Snakebite’s semi-sane Guide to Foundation: Galactic Frontier.

You’ve learned how to optimize champions, tune your ship, exploit every event loophole known to humankind, and (hopefully) not disband your guild by accident.
Whether you’re free-to-play, pay-to-slay, or somewhere in between — your galactic journey is now better informed and slightly more sarcastic.


🎯🎯🎯🎯 Final Takeaways 🎯🎯🎯🎯

✅ Play your way. There’s no single true meta — just a spectrum of creative chaos.
✅ Stay social. Guilds and server cooperation are the backbone of this universe.
✅ Have fun. Rankings fade, but people remember the ones who made the grind enjoyable.


💬💬💬💬 Final Note from a Veteran Leader 💬💬💬💬

After years in a veteran server — leading guilds through merges, burnout, and late-night rally pings — here’s the truth:
Activity fades. Leadership doesn’t.
Be the reason players log in, laugh, and keep caring. It’s not about control — it’s about consistency.
🔸 Keep your players informed.
Remind them of rotations, events, and rules. Chaos starts where communication stops.
🔸 Balance freedom and structure.
When numbers drop, don’t abandon coordination — it’s what keeps morale alive.
🔸 Prioritize the team over individuals.
Progress in Foundation is collective. The team’s success outweighs one player’s ego.
🔸 Coordinate fairly.
Not everyone can make every event. Schedule smart, offer alternatives, keep people engaged.
Small gestures keep fleets — and friendships — alive.

💬 “Guild leadership isn’t about control — it’s about consistency.
When players see effort, they respond in kind.
That’s what keeps a dying server alive — and a great one thriving.”","","🍻 (15),👍 (13),❤️ (17),🚀 (4),🐍 (2),🔥 (2),💯 (4),👌 (1),🫠 (1),😆 (1)"
"510208466997084160","empace24","2025-10-05T16:39:09.9570000+00:00","Hier ergänzen(pro  tip daily todo, complete daily quests )  das Schrein, Bergung, Holys und prinz Aufgabe ebenfalls zählen.","",""
"714464102751404033","ak77_gaming","2025-10-28T18:51:18.4300000+00:00","<@355791061303427072> 
Speaking as a F2P player at Core 18. Given that we received two free copies of Demerzel, i.e. 200 Blueprints, would you still suggest the same approach? As you laid out, I have kept gram as a kinetic ship & opportunity as a ion ship. I made Demerzel a beam ship. Would love to hear your thoughts.","",""
"355791061303427072","h_o_l_l_y","2025-10-28T20:58:34.4500000+00:00","Free to play doenst matter really. Whats important is this: If your guild is running only gram on beam, you should do so as well for the raids, as the bonuses carry over, meaning all Beam give 30% points bonus.
At your stage, you can really go for whatever floats your boat, if you want to be optimal:
Coordinate with your guild for a united setup for Gram. If not possible, just go for the best setup for Gram, if yo have for example more legendary parts of Beam, do go beam on it.
The main takeaway here is: If your F2P, you will only have access to one legenday hero per ship, making Kinetik and Beam equal on Gram (almost), but Ion on Opportunity always. Also, the way you can upgrade your ships via blueprints is only possible for Gram and Opportunity F2P (Demerzel takes YEARS), therefor Demerzel will be the weakest ship {there is a slight possibility for you to pull every event of Demerzel a 1,3% chance, in that case it will be better :3}
Ergo: Gram on Beam or Kinetik, whatever is strongest for you, and coordinate with your guilde to have united bet setup.","","👍🏽 (1)"
"780879754902634497","nyx3913","2025-11-01T08:15:28.1960000+00:00","Thank you for this. It was a long read but you made it easy with your writing style. 

Just a quick question if I may: is Ion on Opportunity also recommended in the early stages? Like first 10 days of a server?","",""
"355791061303427072","h_o_l_l_y","2025-11-01T08:28:00.8500000+00:00","Very welcome.
You can surely just go bite-sized, if the event is up you read the part for example ^^

Early early, the comps do now matter much, as you will have substantial differences in champions and equipment.
Basicly go for what's cool to you, swap some things about, and once you have your ships on a equal level, or see one going further then the others, do apply the recommended styles.","",""
"780879754902634497","nyx3913","2025-11-01T08:31:48.0000000+00:00","Thanks! I have Gram on Kinetic because of Zora right now. Swapped Opportunity to Ion to test out, so we will see. 

Demerzel looks pretty ugly as a beam though 🤣 

I will recommend our members to read your guide, I know they will find it extremely helpful 🥰","","❤️ (1)"
"770626263617372200","kahilot","2025-11-02T04:30:46.6730000+00:00","What's reccomended to buy in each of the shops? Like the daily guild shop","",""
"355791061303427072","h_o_l_l_y","2025-11-02T08:24:15.3160000+00:00","Well its a little diffrent for sure for me, since im in the late game, but I know some items preserve their value throughout the games progress and some do not, even tho they seem more shiny.
So each of the shops :D not like there are many but okay.
Guild shop: Nothing daily, Weekly Beakons, weekly Speedups, weekly ap potions.
Black Market: Speedups at 50% reduced price, nothing else.
Glory Shop: Everything, if you can afford, if not, go for whatever floats your boat.
Intel Exchange: Same here, Beacons are priority tho.","",""
"466967593702653952","in2thefire","2025-11-12T01:19:22.6900000+00:00","<@355791061303427072> Does glory that you have until  Disciple Hunting Grounds event counts in event time rating?","",""
"355791061303427072","h_o_l_l_y","2025-11-12T05:54:23.2200000+00:00","No it doesn't, only glory obtained inside the 4 systems during the event counts towards the event progression.","",""
"466967593702653952","in2thefire","2025-11-12T09:07:34.2380000+00:00","thx for answer","","🍻 (1)"
"402636991864242176","skurvee","2025-11-13T19:36:03.8050000+00:00","<@355791061303427072>  hello. first off thanks for the guide. other players that I have shared it with like it a lot, so great job!  I created a Fandom wiki with the your guide for organizatio and navigation. You can look it over and make edits.  You are credited for the work.  https://foundation-galactic-frontier.fandom.com/wiki/Foundation:_Galactic_Frontier_Wiki","",""
"355791061303427072","h_o_l_l_y","2025-11-13T20:11:02.5970000+00:00","Thank you!
I saw the credit, very cool. I do know its a little silly on discord, a bit long to read, but if you want to optimize you have to put some effort in as well reading it ^^
Glad you even referred it to others.
If you or your pals you directed it to have questions, just ask them.","","👍 (1)"
"129192367881322497","desdenova21","2025-11-16T10:14:13.9390000+00:00","Pinned a message.","",""
"503283249875779614","namodias","2025-11-16T19:08:50.1270000+00:00","I absolutely love what you have done here, Bravo! You have an amazing gift for teaching and being funny and interesting. I love your work here! 🙂 ❤️","","🍻 (1),👍 (1)"
"1354723561817903157","serenity_gob","2025-11-19T20:22:26.8710000+00:00","<@355791061303427072>  what 3 heroes do you recommend for raid boss  ( f2p ) and ( moderate spender ) .","",""
"1354723561817903157","serenity_gob","2025-11-19T20:22:57.1270000+00:00","Also thanks for making this guide , super helpful 🙌","",""
"355791061303427072","h_o_l_l_y","2025-11-20T05:57:41.2030000+00:00","Raid boss I suppose you mean the Radiant stages, ground combat.
For me, the Sniper lady was nice, since she does extra dmg against targets below 50%.
Then, take Klara as heal, and for me it was the Spy lady as the third, but I think they reduced her dps, so you can also go with Zora.
No meele heroes, since you have to dodge.
Also, you dont have to @ me, its a comment under my guide :D","","💯 (1)"
"355791061303427072","h_o_l_l_y","2025-11-20T05:57:50.9600000+00:00","Thank you for the compliment","","🤙 (1)"
"1354723561817903157","serenity_gob","2025-11-20T05:58:49.0910000+00:00","Ohh I meant the port raid boss","",""
"1354723561817903157","serenity_gob","2025-11-20T05:59:02.8380000+00:00","Where you use 3 dps for damage","",""
"355791061303427072","h_o_l_l_y","2025-11-20T06:40:31.7510000+00:00","Port raid? Like when the ascendancy holds a port and you attack it? Give me some context :D","",""
"1354723561817903157","serenity_gob","2025-11-20T07:15:33.1030000+00:00","","https://cdn.discordapp.com/attachments/1378363662472970300/1440963763481215026/IMG_2657.png?ex=6a25c355&is=6a2471d5&hm=bfeb1edabc0ed5bfbcedbe8e737eaabb31a30bd9bcfd20ecf7da215b686c592c&",""
"355791061303427072","h_o_l_l_y","2025-11-20T07:16:00.5740000+00:00","Okay ima be honest, that didnt exist when I played :D","",""
"1302909673862598659","dragonflycgn","2025-11-20T08:53:57.6920000+00:00","That's the problem, they've added too many new things for the new players that we all don't even know anymore. It was already when I came in your guild, that I had a challenge that I didn't know, as i begun at my server","",""
"1171722587190067254","gerontobibale","2025-11-30T15:54:34.6570000+00:00","Hello <@355791061303427072> thank you very much for this player guide I have shared with all my guild. Have a good day","","🍻 (2)"
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:00.1570000+00:00","══════════════════════════════════════════════
                             CHAPTER XI — COMBAT
        “Where Logic Goes to Die, but We Bring It Back Anyway (Sort Of)”
══════════════════════════════════════════════
INTRODUCTION – PLEASE DO NOT PANIC
🔸 Combat in Foundation works a lot like a malfunctioning quantum toaster: If you try to understand it, it sets itself on fire.

🔸 The UI lies, tooltips contradict physics, and counterattacks behave like vindictive space pigeons.

So we did the unthinkable:
➡️ We tested everything ourselves.

What follows is the first empirically correct explanation of combat
in Foundation: Galactic Frontier.

✅ Grab a towel. You’ll need it.

❤️ Special thanks to Magnox and Akinaelle.

➡️ This part of the guide is sort of an overview. 
Many of the numbers we came up with do not add up all the way, most of the time they are approximations. 
But they are close enough to have meaning.
All claims here are backed up by extensive testing and a lot... A LOT of numbers.

───────────────────────────────────────────────
                SECTION 1 — THE COMBAT TIMELINE
───────────────────────────────────────────────
This describes maxed ships, as used in all serious PvP.
➡️ (Non-maxed ships activate whenever they feel like it. We don’t talk about them.)

Every second:
🔸 You fire 1 normal attack
🔸 The enemy fires 1 normal attack
🔸 Because YOU hit THEM → YOU take counterattack damage
🔸 Because THEY hit YOU → THEY take counterattack damage
➡️ Yes. Shooting people hurts you. That’s how the universe works now.

───────────────────────────────────────────────
CHAMPION ABILITIES (MAXED SHIPS)
───────────────────────────────────────────────

🔸 First cycle activates at second 4
🔸 Next cycles activate every 9 seconds
🔸 Always in the same champion order
🔸 No improvisation, no creativity, no mercy

➡️ This creates the well-known Galactic Pain Carousel™:
4 hit events per second with periodic ability explosions.","",""
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:08.0880000+00:00","───────────────────────────────────────────────
IMPORTANT TIMING CLARIFICATION — VISUALS LIE
───────────────────────────────────────────────

Champion abilities are **applied instantly** when triggered.

This means:
🔸 Rockets fire
🔸 Rockets visually fly
🔸 Rockets visually hit one after another

➡️ But the **damage is applied immediately**, not over time.

HOWEVER — and this is the important part:

➡️ **Damage is still CALCULATED as if those hits occurred over time.**

What that means in practice:
🔸 Buffs are evaluated by their *active duration*
🔸 NOT by when the damage is applied
🔸 Visual impact timing ≠ damage timing

Examples:
🔹 A Beam buff lasting 5 seconds only boosts attacks that occur in that window
🔹 Rocket abilities are checked as if each rocket had its own timing
🔹 Buffs like **Killer Bee’s 3s rocket buff** DO apply correctly

➡️ But only to the attacks that mathematically fall inside the buff window.

Result:
🔸 Damage is applied instantly
🔸 Buff coverage is partial

➡️ This is why some abilities feel “under-buffed”
➡️ And why short-duration buffs don’t scale as hard as expected

This is not a bug.
This is a timing model.
And yes — it’s unintuitive.","","🇺🇸 (1),🇷🇺 (1)"
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:17.1360000+00:00","──────────────────────────────────────────────────────────────────────
           SECTION 2 — THE THREE STATS AND THEIR QUESTIONABLE PURPOSES
──────────────────────────────────────────────────────────────────────
There are three main stats:
🔸 ATK – makes the ship angry
🔸 INT – makes the ship explosive
🔸 DEF – makes the ship delay inevitable death
➡️ Let’s break them down.


------ATK — “PEW PEW PER SECOND”-----

✅ ATK controls:
🔸 Normal attacks
🔸 Counterattacks
🔸 Any champion ability explicitly listed as ATK-scaling
🔸 Any flagship ability explicitly listed as ATK-scaling

❌ ATK does not control:
🔸 INT-based abilities
🔸 shields
🔸 healing
🔸 anything the UI lied about

➡️ Note:
Some “ATK-based” abilities secretly scale with INT as well.
Yes, seriously.
No, we don’t know why. Sadly inconsistent.


-----INT — “KABOOM ENERGY”-----

✅ INT controls:
🔸 Ability damage for champions that list INT
🔸 Ability damage for ships that list INT
🔸 And (for absolutely no documented reason) some abilities that are supposed to scale with ATK

❌ INT does not control:
🔸 normal hits
🔸 counterattacks

INT is the stat responsible for abilities.


-----DEF — “I WOULD LIKE TO NOT EXPLODE”-----

➡️ DEF does not affect any of your outgoing damage.

✅ DEF does:
🔸 reduce incoming damage
🔸 scale defensive abilities if your champion explicitly uses DEF
🔸 increase your survival time (arguably the point)

➡️ And now the important footnote:
Cocoon’s ability text (“1500% DEF Shield!! 240% DEF Heal!!”)
is complete fiction.
Real PvP data shows 110–150% DEF total per cast.
The tooltip is wrong.
The shield numbers are wrong.
Reality is right.
And occasionally rude.","","🫠 (1)"
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:24.4300000+00:00","───────────────────────────────────────────────────────
               SECTION 3 — COUNTERATTACKS (FINALLY SOLVED)
───────────────────────────────────────────────────────

➡️ Counterattacks trigger when a normal hit lands.

✅ They scale with:
🔸 ATK
🔸 Damage Bonus
🔸 Command Points
🔸 Enemy Damage Reduction
🔸 Your normal-hit buffs

❌ They do NOT scale with:
🔸 DEF
🔸 INT
🔸 shields
🔸 any ability scaling of any kind

➡️ Counterattacks are, mechanically speaking:
Normal hits wearing a fake mustache claiming to be something different.","",""
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:31.5870000+00:00","─────────────────────────────────────────────────
                   SECTION 4 — DAMAGE REDUCTION (DR)
─────────────────────────────────────────────────

✅ DR applies to all incoming damage:
🔸 normal hits
🔸 counterattacks
🔸 ability nukes
🔸 everything

➡️ A ship with 50% DR takes half damage.
➡️ A ship with 0% DR becomes scenery.

DR is the single most powerful defensive stat in the game.
Respect it.","",""
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:40.1400000+00:00","──────────────────────────────────────────────
                   SECTION 5 — COMMAND POINTS (CP)
──────────────────────────────────────────────
✅ CP provides:
🔸 bonus damage for whoever has more
🔸 bonus damage reduction for whoever has less

➡️ Observed in real PvP:
🔸 5 CP → ~4% swing
🔸 9 CP → ~7% swing
🔸 20 CP → ~15% swing

➡️ If you ever choose between:
“some minor counterattack bonus”
and more CP

Choose CP.
Always CP.","",""
"355791061303427072","h_o_l_l_y","2025-12-03T20:57:47.1630000+00:00","───────────────────────────────────────────────────────────────────
      SECTION 6 — THE ACTUAL POWER RANKINGS (AFTER REAL COMBAT TESTING)
───────────────────────────────────────────────────────────────────
🔥 OFFENSIVE POWER (strongest → weakest)
🔸 INT
🔸 Damage Bonus
🔸 Enemy Damage Reduction
🔸 Command Points
🔸 ATK
🔸 Crew bonuses
🔸 Ship passives & misc. crumbs

🛡 DEFENSIVE POWER (strongest → weakest)
🔸 Damage Reduction (DR)
🔸 Command Points
🔸 HP
🔸 DEF
🔸 Healing
🔸 Shields (champ-dependent)","",""
